"_time",ComputerName,Host,Image,CurrentDirectory,User,ParentImage
"2024-09-23T18:53:53.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Windows\System32\rdpclip.exe","C:\Windows\system32\","NOT_TRANSLATED
KINESISPI\ao","C:\Windows\System32\svchost.exe"
"2024-09-23T18:53:53.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Windows\System32\TSTheme.exe","C:\Windows\system32\","NOT_TRANSLATED
KINESISPI\ao","C:\Windows\System32\svchost.exe"
"2024-09-23T18:53:52.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Windows\System32\dwm.exe","C:\Windows\system32\","NOT_TRANSLATED
Window Manager\DWM-3","C:\Windows\System32\winlogon.exe"
"2024-09-23T18:53:52.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Windows\System32\LogonUI.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Windows\System32\winlogon.exe"
"2024-09-23T18:53:52.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Windows\System32\WUDFHost.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\LOCAL SERVICE","C:\Windows\System32\services.exe"
"2024-09-23T18:53:52.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Windows\System32\winlogon.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Windows\System32\smss.exe"
"2024-09-23T18:53:52.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Windows\System32\csrss.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Windows\System32\smss.exe"
"2024-09-23T18:53:52.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Windows\System32\smss.exe","C:\Windows\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Windows\System32\smss.exe"
"2024-09-23T18:53:42.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Windows\System32\MoUsoCoreWorker.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Windows\System32\svchost.exe"
"2024-09-23T18:53:42.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Windows\System32\LogonUI.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Windows\System32\winlogon.exe"
"2024-09-23T18:53:34.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Windows\System32\rundll32.exe","C:\Windows\system32\","NOT_TRANSLATED
KINESISPI\edward_snowden","C:\Windows\System32\svchost.exe"
"2024-09-23T18:53:31.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Windows\System32\cmd.exe","C:\Windows\system32\","NOT_TRANSLATED
KINESISPI\edward_snowden","C:\Windows\explorer.exe"
"2024-09-23T18:53:30.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Windows\System32\consent.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Windows\System32\svchost.exe"
"2024-09-23T18:53:30.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Windows\System32\smartscreen.exe","C:\Windows\system32\","NOT_TRANSLATED
KINESISPI\edward_snowden","C:\Windows\System32\svchost.exe"
"2024-09-23T18:53:24.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Windows\System32\AtBroker.exe","C:\Windows\system32\","NOT_TRANSLATED
KINESISPI\edward_snowden","C:\Windows\System32\winlogon.exe"
"2024-09-23T18:53:24.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Windows\System32\taskhostw.exe","C:\Windows\system32\","NOT_TRANSLATED
KINESISPI\edward_snowden","C:\Windows\System32\svchost.exe"
"2024-09-23T18:53:24.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Windows\System32\sethc.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Windows\System32\AtBroker.exe"
"2024-09-23T18:53:24.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Windows\System32\LogonUI.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Windows\System32\winlogon.exe"
"2024-09-23T18:53:24.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Windows\System32\AtBroker.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Windows\System32\winlogon.exe"
"2024-09-23T18:53:24.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Windows\System32\rdpclip.exe","C:\Windows\system32\","NOT_TRANSLATED
KINESISPI\edward_snowden","C:\Windows\System32\svchost.exe"
"2024-09-23T18:53:24.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Windows\System32\WUDFHost.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\LOCAL SERVICE","C:\Windows\System32\services.exe"
"2024-09-23T18:53:24.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Windows\System32\svchost.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Windows\System32\services.exe"
"2024-09-23T18:53:23.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Windows\System32\TSTheme.exe","C:\Windows\system32\","NOT_TRANSLATED
KINESISPI\edward_snowden","C:\Windows\System32\svchost.exe"
"2024-09-23T18:53:00.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:52:59.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:52:58.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:52:57.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:52:57.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:52:56.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:52:00.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:51:59.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:51:58.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:51:57.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:51:57.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:51:56.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:51:00.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:50:59.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:50:58.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:50:57.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:50:57.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:50:56.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:50:00.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:49:59.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:49:58.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:49:57.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:49:57.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:49:56.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:49:00.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:48:59.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:48:58.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:48:57.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:48:57.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:48:56.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:48:00.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:47:59.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:47:58.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:47:57.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:47:57.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:47:56.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:47:52.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Windows\System32\svchost.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Windows\System32\services.exe"
"2024-09-23T18:47:00.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:46:59.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:46:58.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:46:57.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:46:57.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:46:56.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:46:00.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:45:59.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:45:58.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:45:57.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:45:57.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:45:56.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:45:00.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:44:59.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:44:58.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:44:57.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:44:57.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:44:56.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:44:00.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:43:59.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:43:58.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:43:57.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:43:57.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:43:56.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:43:00.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:42:59.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:42:58.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:42:57.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:42:57.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:42:56.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:42:54.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Windows\System32\taskhostw.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Windows\System32\svchost.exe"
"2024-09-23T18:42:00.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:41:59.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:41:58.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:41:57.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2024-09-23T18:41:57.000+00:00","WIN-K3HT5R52IES.KinesisPi.com",,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe","C:\Windows\system32\","NOT_TRANSLATED
NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
